200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
200 0 0 0 0 0 0 0 0 0
192 8 0 0 0 0 0 0 0 0
172 28 0 0 0 0 0 0 0 0
172 28 0 0 0 0 0 0 0 0
174 26 0 0 0 0 0 0 0 0
174 26 0 0 0 0 0 0 0 0
169 31 0 0 0 0 0 0 0 0
162 38 0 0 0 0 0 0 0 0
170 30 0 0 0 0 0 0 0 0
165 35 0 0 0 0 0 0 0 0
164 36 0 0 0 0 0 0 0 0
170 30 0 0 0 0 0 0 0 0
168 32 0 0 0 0 0 0 0 0
169 31 0 0 0 0 0 0 0 0
172 28 0 0 0 0 0 0 0 0
171 29 0 0 0 0 0 0 0 0
170 30 0 0 0 0 0 0 0 0
168 32 0 0 0 0 0 0 0 0
168 32 0 0 0 0 0 0 0 0
167 33 0 0 0 0 0 0 0 0
166 34 0 0 0 0 0 0 0 0
165 35 0 0 0 0 0 0 0 0
164 36 0 0 0 0 0 0 0 0
164 36 0 0 0 0 0 0 0 0
166 34 0 0 0 0 0 0 0 0
168 32 0 0 0 0 0 0 0 0
171 29 0 0 0 0 0 0 0 0
170 17 13 0 0 0 0 0 0 0
167 10 24 0 0 0 0 0 0 0
165 12 23 0 0 0 0 0 0 0
164 14 22 0 0 0 0 0 0 0
159 15 26 0 0 0 0 0 0 0
152 17 31 0 0 0 0 0 0 0
145 16 39 0 0 0 0 0 0 0
142 17 41 0 0 0 0 0 0 0
138 18 44 0 0 0 0 0 0 0
136 21 43 0 0 0 0 0 0 0
142 16 42 0 0 0 0 0 0 0
139 15 46 0 0 0 0 0 0 0
146 17 37 0 0 0 0 0 0 0
156 18 26 0 0 0 0 0 0 0
145 19 35 0 0 0 0 0 0 0
155 21 24 0 0 0 0 0 0 0
150 21 28 0 0 0 0 0 0 0
153 22 25 0 0 0 0 0 0 0
147 24 29 0 0 0 0 0 0 0
141 25 34 0 0 0 0 0 0 0
146 26 27 0 0 0 0 0 0 0
0 97 103 0 0 0 0 0 0 0
0 96 104 0 0 0 0 0 0 0
0 93 107 0 0 0 0 0 0 0
0 95 105 0 0 0 0 0 0 0
0 97 103 0 0 0 0 0 0 0
0 96 104 0 0 0 0 0 0 0
0 98 102 0 0 0 0 0 0 0
0 0 200 0 0 0 0 0 0 0
0 0 72 128 0 0 0 0 0 0
0 0 58 142 0 0 0 0 0 0
0 0 73 127 0 0 0 0 0 0
0 0 81 119 0 0 0 0 0 0
0 0 79 121 0 0 0 0 0 0
0 0 81 119 0 0 0 0 0 0
0 0 74 126 0 0 0 0 0 0
0 0 82 118 0 0 0 0 0 0
0 0 82 118 0 0 0 0 0 0
0 0 74 126 0 0 0 0 0 0
0 0 79 121 0 0 0 0 0 0
0 0 82 118 0 0 0 0 0 0
0 0 86 114 0 0 0 0 0 0
0 0 86 114 0 0 0 0 0 0
0 0 79 121 0 0 0 0 0 0
0 0 81 119 0 0 0 0 0 0
0 0 77 123 0 0 0 0 0 0
0 0 76 124 0 0 0 0 0 0
0 0 76 124 0 0 0 0 0 0
0 0 77 123 0 0 0 0 0 0
0 0 82 118 0 0 0 0 0 0
0 0 80 120 0 0 0 0 0 0
0 0 64 136 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 200 0 0 0 0 0 0
0 0 0 195 5 0 0 0 0 0
0 0 0 187 13 0 0 0 0 0
0 0 0 179 21 0 0 0 0 0
0 0 0 178 22 0 0 0 0 0
0 0 0 180 20 0 0 0 0 0
0 0 0 179 21 0 0 0 0 0
0 0 0 179 21 0 0 0 0 0
0 0 0 177 23 0 0 0 0 0
0 0 0 173 27 0 0 0 0 0
0 0 0 0 200 0 0 0 0 0
0 0 0 0 200 0 0 0 0 0
0 0 0 0 182 18 0 0 0 0
0 0 0 0 122 78 0 0 0 0
0 0 0 0 115 85 0 0 0 0
0 0 0 0 117 83 0 0 0 0
0 0 0 0 110 90 0 0 0 0
0 0 0 0 97 103 0 0 0 0
0 0 0 0 100 100 0 0 0 0
0 0 0 0 109 91 0 0 0 0
0 0 0 0 108 92 0 0 0 0
0 0 0 0 111 89 0 0 0 0
0 0 0 0 108 92 0 0 0 0
0 0 0 0 117 83 0 0 0 0
0 0 0 0 125 75 0 0 0 0
0 0 0 0 98 102 0 0 0 0
0 0 0 0 102 98 0 0 0 0
0 0 0 0 118 82 0 0 0 0
0 0 0 0 126 74 0 0 0 0
0 0 0 0 123 77 0 0 0 0
0 0 0 0 126 74 0 0 0 0
0 0 0 0 116 84 0 0 0 0
0 0 0 0 126 74 0 0 0 0
0 0 0 0 118 82 0 0 0 0
0 0 0 0 123 77 0 0 0 0
0 0 0 0 127 73 0 0 0 0
0 0 0 0 129 71 0 0 0 0
0 0 0 0 138 62 0 0 0 0
0 0 0 0 121 79 0 0 0 0
0 0 0 0 122 78 0 0 0 0
0 0 0 0 122 78 0 0 0 0
0 0 0 0 119 81 0 0 0 0
0 0 0 0 113 74 13 0 0 0
0 0 0 0 103 81 17 0 0 0
0 0 0 0 100 84 16 0 0 0
0 0 0 0 107 79 13 0 0 0
0 0 0 0 75 103 23 0 0 0
0 0 0 0 73 104 23 0 0 0
0 0 0 0 79 96 25 0 0 0
0 0 0 0 94 89 17 0 0 0
0 0 0 0 98 84 18 0 0 0
0 0 0 0 101 81 17 0 0 0
0 0 0 0 100 81 19 0 0 0
0 0 0 0 105 75 20 0 0 0
0 0 0 0 0 153 47 0 0 0
0 0 0 0 0 153 47 0 0 0
0 0 0 0 0 162 38 0 0 0
0 0 0 0 0 162 35 3 0 0
0 0 0 0 0 161 27 12 0 0
0 0 0 0 0 145 26 29 0 0
0 0 0 0 0 145 29 25 0 0
0 0 0 0 0 146 33 22 0 0
0 0 0 0 0 150 34 16 0 0
0 0 0 0 0 151 32 17 0 0
0 0 0 0 0 152 32 16 0 0
0 0 0 0 0 0 131 69 0 0
0 0 0 0 0 0 131 69 0 0
0 0 0 0 0 0 130 70 0 0
0 0 0 0 0 0 134 34 32 0
0 0 0 0 0 0 128 12 60 0
0 0 0 0 0 0 118 23 59 0
0 0 0 0 0 0 114 22 64 0
0 0 0 0 0 0 109 25 66 0
0 0 0 0 0 0 104 22 74 0
0 0 0 0 0 0 114 18 68 0
0 0 0 0 0 0 96 30 74 0
0 0 0 0 0 0 118 25 57 0
0 0 0 0 0 0 118 30 52 0
0 0 0 0 0 0 123 30 47 0
0 0 0 0 0 0 118 31 51 0
0 0 0 0 0 0 91 27 37 45
0 0 0 0 0 0 79 20 16 85
0 0 0 0 0 0 79 21 24 76
0 0 0 0 0 0 77 23 28 72
0 0 0 0 0 0 83 27 32 58
0 0 0 0 0 0 83 31 27 59
0 0 0 0 0 0 78 31 32 58
0 0 0 0 0 0 75 33 33 60
0 0 0 0 0 0 76 31 23 71
