200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
181 19 0 0 0 0 0
106 94 0 0 0 0 0
101 99 0 0 0 0 0
101 99 0 0 0 0 0
154 46 0 0 0 0 0
120 80 0 0 0 0 0
108 92 0 0 0 0 0
109 78 13 0 0 0 0
84 68 47 0 0 0 0
50 102 48 0 0 0 0
87 57 56 0 0 0 0
91 52 58 0 0 0 0
61 77 62 0 0 0 0
98 36 66 0 0 0 0
64 68 68 0 0 0 0
88 52 61 0 0 0 0
101 43 56 0 0 0 0
90 60 50 0 0 0 0
74 75 51 0 0 0 0
74 55 71 0 0 0 0
71 65 64 0 0 0 0
87 56 58 0 0 0 0
86 70 44 0 0 0 0
75 78 47 0 0 0 0
82 67 51 0 0 0 0
41 95 63 0 0 0 0
91 62 46 0 0 0 0
59 69 71 0 0 0 0
57 90 52 0 0 0 0
32 111 56 0 0 0 0
53 88 58 0 0 0 0
79 68 52 0 0 0 0
62 81 56 0 0 0 0
70 63 66 0 0 0 0
56 85 58 0 0 0 0
66 74 60 0 0 0 0
31 113 56 0 0 0 0
57 92 52 0 0 0 0
48 95 57 0 0 0 0
58 85 57 0 0 0 0
108 27 65 0 0 0 0
88 52 60 0 0 0 0
73 61 66 0 0 0 0
76 68 56 0 0 0 0
63 78 58 0 0 0 0
73 75 52 0 0 0 0
64 71 65 0 0 0 0
109 63 27 0 0 0 0
70 61 68 0 0 0 0
74 56 70 0 0 0 0
96 38 67 0 0 0 0
46 81 74 0 0 0 0
57 70 74 0 0 0 0
55 69 76 0 0 0 0
51 77 73 0 0 0 0
56 73 71 0 0 0 0
55 72 74 0 0 0 0
64 65 71 0 0 0 0
61 65 73 0 0 0 0
64 70 65 0 0 0 0
68 61 70 0 0 0 0
65 66 68 0 0 0 0
58 60 82 0 0 0 0
66 63 71 0 0 0 0
67 59 75 0 0 0 0
58 32 110 0 0 0 0
56 43 101 0 0 0 0
49 55 97 0 0 0 0
33 56 111 0 0 0 0
32 71 97 0 0 0 0
34 71 96 0 0 0 0
52 66 83 0 0 0 0
65 67 69 0 0 0 0
91 62 48 0 0 0 0
80 72 49 0 0 0 0
32 68 101 0 0 0 0
41 71 88 0 0 0 0
84 72 44 0 0 0 0
48 64 88 0 0 0 0
56 64 80 0 0 0 0
79 55 65 0 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 200 0 0 0
0 0 0 191 9 0 0
0 0 0 123 77 0 0
0 0 0 88 112 0 0
0 0 0 104 96 0 0
0 0 0 115 85 0 0
0 0 0 119 81 0 0
0 0 0 143 57 0 0
0 0 0 131 64 5 0
0 0 0 93 58 49 0
0 0 0 85 64 52 0
0 0 0 80 57 64 0
0 0 0 78 44 78 0
0 0 0 65 62 73 0
0 0 0 59 68 73 0
0 0 0 71 61 68 0
0 0 0 75 50 74 0
0 0 0 64 69 67 0
0 0 0 92 50 59 0
0 0 0 108 29 63 0
0 0 0 125 32 43 0
0 0 0 83 48 69 0
0 0 0 41 60 98 0
0 0 0 34 51 114 0
0 0 0 54 60 86 0
0 0 0 18 45 138 0
0 0 0 38 48 114 0
0 0 0 60 47 93 0
0 0 0 64 65 71 0
0 0 0 71 77 51 0
0 0 0 61 62 76 0
0 0 0 69 66 65 0
0 0 0 54 85 60 0
0 0 0 63 73 63 0
0 0 0 70 71 59 0
0 0 0 67 82 50 0
0 0 0 57 84 59 0
0 0 0 65 80 54 0
0 0 0 78 54 67 0
0 0 0 61 96 43 0
0 0 0 85 67 48 0
0 0 0 95 52 53 0
0 0 0 62 76 62 0
0 0 0 91 62 47 0
0 0 0 108 37 54 0
0 0 0 25 106 69 0
0 0 0 50 69 81 0
0 0 0 48 78 74 0
0 0 0 74 57 69 0
0 0 0 95 46 59 0
0 0 0 95 70 35 0
0 0 0 89 64 47 0
0 0 0 90 52 59 0
0 0 0 79 54 68 0
0 0 0 80 49 72 0
0 0 0 98 54 48 0
0 0 0 105 67 28 0
0 0 0 74 89 37 0
0 0 0 79 54 67 0
0 0 0 0 0 0 200
0 0 0 0 0 0 200
0 0 0 0 0 0 200
